08B9357F-1A77-4046-8164-743999021B18#appfire#01.1001.1002.#appfire# #appfire##appfire# #appfire#1#appfire#0#appfire#contacts#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
0BEAF53A-8BAB-41B0-A48E-E8041F5E400D#appfire#01.1001.1004.1001.#appfire# #appfire#Sales.sales.web.sales.view.customers.AppCustomerTypeMain#appfire# #appfire#1#appfire#0#appfire#AppCustomer Type#appfire# #appfire#FBA556B0-E208-497C-B8A7-2780D32F115D#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
10A62F8E-E0E3-4381-95FF-DA4688A27861#appfire#02.1005.1001.#appfire# #appfire#Sales.view.reportbuilder.mainview.ReportMainView#appfire# #appfire#1#appfire#0#appfire#Report Builder#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:50#appfire#null#appfire#2015-12-18 21:10:50#appfire#1#appfire#1#appfire#51000
13C42DC6-AC7A-4759-A131-2FE194C3F6E4#appfire#01.1001.1001.1001.#appfire# #appfire#Sales.sales.web.sales.view.location.TimezoneMain#appfire# #appfire#1#appfire#0#appfire#Timezone#appfire# #appfire#48304F7F-E291-4A3A-AD4A-08A595CF42D4#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
1434A192-59B6-4718-80A3-BC2C3136F155#appfire#01.1001.1002.1003.#appfire# #appfire#Sales.sales.web.sales.view.contacts.CommunicationTypeMain#appfire# #appfire#1#appfire#0#appfire#Communication Type#appfire# #appfire#7B49DAF0-940B-4555-98C9-6958222B2C13#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
186AAAE1-3867-43CA-8E0F-875FDEF5FF6F#appfire#01.1001.1003.1003.#appfire# #appfire#Sales.sales.web.sales.view.authentication.QuestionMain#appfire# #appfire#1#appfire#0#appfire#Question#appfire# #appfire#7C1F9953-B22F-4E76-92B8-70A029CB9D09#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
18940F03-7783-4FF3-B154-3F8C12E7D1DB#appfire#02.1004.1002.#appfire# #appfire#Sales.view.usermanagement.users.UserRoleMainView#appfire# #appfire#1#appfire#0#appfire#User Role#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:50#appfire#null#appfire#2015-12-18 21:10:50#appfire#1#appfire#1#appfire#51000
18E18B7E-99BC-4CBF-8344-8D6C70A4E8A5#appfire#01.1001.1001.1008.#appfire# #appfire#Sales.sales.web.sales.view.location.CityMain#appfire# #appfire#1#appfire#0#appfire#City#appfire# #appfire#722FBEF5-0777-4CBB-9674-F2D3BB7DD5AA#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
2652024F-2EFB-45EB-ACE5-A8993F443FFF#appfire#01.1001.1001.1007.#appfire# #appfire#Sales.sales.web.sales.view.location.DistrictMain#appfire# #appfire#1#appfire#0#appfire#District#appfire# #appfire#8E9B7DD4-3CAE-4E76-B796-D97D8E85B6E9#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
27C9DDC6-F194-41EC-968A-EDFB61F6352C#appfire#01.1001.1001.1002.#appfire# #appfire#Sales.sales.web.sales.view.location.LanguageMain#appfire# #appfire#1#appfire#0#appfire#Language#appfire# #appfire#705F7D06-9082-4D40-ACD7-413A51637369#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:49#appfire#null#appfire#2015-12-18 21:10:49#appfire#1#appfire#1#appfire#51000
37EDA0EF-D0FC-4901-BB55-DD7EA9AD6998#appfire#02.1003.1001.#appfire# #appfire#Sales.view.securityconfig.SecurityConfig#appfire# #appfire#1#appfire#0#appfire#Security Configuration#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#null#appfire#2015-12-18 21:10:50#appfire#null#appfire#2015-12-18 21:10:50#appfire#1#appfire#1#appfire#51000
